Date of Article,name,position,text,PTR Sentiment,Flair Sentiment,Flair Score
2024-11-30,Ahmed Ismail,Plant Engineer at Hitachi Rail,"For immediate hiring.. Positions Available at a Saudian Company  We are looking for   1-Sales Specialist with a strong backgroud in office Furniture amd showrooms with 2 years or more experience  2-Sales Engineer with strong backgroud in Audio visual  3- Automation Engineer KNX (Certified) to join our growing team  4-Booth Engineer With strong back ground in this field too  5-Accountant with ERP and Odoo Expertise with 2 years experience  6 - Logistics Officer with a strong Previous experience working in Saudi Arabia , Proficiency in the following: Working with the Saber platform. Knowledge of Saudi customs procedures. Handling both international and domestic shipping (import procedures)  Please find their updated Resume and Protfolio attached for your reference. Alternatively, you can contact us via WhatsApp at: 01201841335 or through email atfor any further information. Additionally, I encourage you to refer this opportunity to a friend who may also be a great fit for the position.  Location: Kornish El-Maadi / Saudii Arabia",0.546,POSITIVE,0.967
2024-11-30,Ajeng Dwi,Administration,Mlm pak bu 🙏🙏🙏  Perkenalkan saya Dwi Septiani Amd usia 35an ... Saya seorang single mom.... Background saya sekretaris Manajemen. Saya tinggal di graha Raya Bintaro. Terakhir saya berkerja di PT. GLOBAL INTI STEEL sebagai asisten pribadi direktur selama 2 tahun. Saat ini saya sedang mencari pekerjaan untuk posisi apa saja pak berdasarkan pengalaman dan background saya.  Terimakasih atas perhatian nya  Rgd    Dwi Septiani Amd 083845654548,0.519,POSITIVE,0.913
2024-11-30,Nigel Mullings,Lead Cloud Solutions Architect - MS Azure at Ingram Micro Cloud.,"The AMD Ryzen™️ and Ryzen™️ PRO Power Efficiency Calculator, designed to help you decide what processor is best suited for your customers business fleets and their companies’ sustainability goals. With this calculator you can easily compare AMD Ryzen™️ devices to the competition to see just how far you can lower their enterprise fleet's carbon footprint. Compare cost savings by choosing AMD over Intel, total kilowatts used for your fleet size, and calculate the equivalent greenhouse emissions savings over the competition.  Take a look at the calculator today.",0.553,POSITIVE,0.995
2024-11-30,Sandip Sarkar,Business Manager at AMD,hashtag #AMD,0.738,NEGATIVE,0.966
2024-11-30,Steven Wood,"Managing Director, Chief Operating Officer, Operations Director of over 30 years experience in the Food Manufacturing Industry","In  hashtag #leadership the ability to give …. And take ….effective feedback is one of the true differentiators between the best and the rest  On one side (giving) is a skill that requires a powerful combination of objectivity, empathy and precision. Whilst on the over (taking) requires us to be open, put the ego away, and be growth orientated. It also requires consideration of the environment and the mood of the other person in the equation  Typically we see a situation where all too often focus excessively on one form of feedback, without a balanced approach. We also see a world where leaders are reluctant to take feedback on themselves, as such having little visibility on how they are viewed by those around them  These two faults are hugely disengaging. To be excessively criticised or overly praised is of no benefit to anybody. Equally to have a leader who is not interested in receiving feedback means we simply look at them as robots with no care for the views of those around them  And yet - when we can get it right - it makes a huge difference. When a leader can balance their coaching and mentoring responsibilities and provide colleagues with intelligent, well meaning and constructive feedback we become hugely engaged and committed - we see a leader interested in our development as people and willing to put the time and effort into us  Equality when a leader is prepared to take feedback we see a fellow human being, trying to listen and get better as a person before they focus on those around them - we like to see vulnerability and accepting feedback is a genuine way makes us look and feel like human beings  It is therefore a balanced 4 way approach we are seeking to achieve in feedback which is captured in the attached infographic. The model we should aim for  - Advisory feedback - where we are given the benefit of experience amd knowledge relating to our challenges - Suggestive feedback - where we are offered options and choices to address our issues - Complimentary feedback where we are praised specifically for our role in outcomes - where we did well. - Critucal feedback where we assess situations and look for how we could have done better  All four forms of feedback have an important role to play. Both in the development of those around you - but also in the development of yourself. All should be absorbed and embraced for different reasons  When we can get the balance right and the quality of the feedback is based on specifics and examples, then it becomes a hugely powerful force for growth and development  Feedback is not something to be intimidated by, nor should it be used as a blunt instrument of control. It is to be embraced and invested in from a time and capability perepctive. It is ultimately the greatest way we can convey honesty and devotion at a one to one human level  When we accept that principle and then act upon it both in terms of what we do and supporting others we have the basis for growth and self development",0.523,NEGATIVE,0.645
2024-11-30,Mixpanel Market Research,88 followers,"𝐂𝐥𝐢𝐜𝐤 𝐡𝐞𝐫𝐞 𝐓𝐨 https://lnkd.in/dzxAVcHF 𝐠𝐞𝐭 𝐰𝐞𝐥𝐥-𝐫𝐞𝐬𝐞𝐚𝐫𝐜𝐡 𝐫𝐞𝐩𝐨𝐫𝐭 Valued at $30 billion in 2023, the Graphics Add-in Boards Market size is expected to grow to $50 billion by 2033, with a CAGR of 5.2% from 2024 to 2033. The report comprises various segments and analyzes the trends and factors playing a substantial role in the market. -inBoardsMarket (AdvancedMicroDevices)Inc. . #. (Micro-StarInternational). < >< >",0.529,POSITIVE,0.966
2024-11-30,AI Insights Alliance,68 followers,"Global Age Related Macular Degeneration (AMD) Market Overview, Dynamics, Key Drivers and Challenges 2024",0.575,POSITIVE,0.998
2024-11-30,StratoMetrics,13 followers,"𝐂𝐥𝐢𝐜𝐤 𝐡𝐞𝐫𝐞 𝐓𝐨 https://lnkd.in/eQ4sMVdG 𝐠𝐞𝐭 𝐰𝐞𝐥𝐥-𝐫𝐞𝐬𝐞𝐚𝐫𝐜𝐡 𝐫𝐞𝐩𝐨𝐫𝐭 Valued at $16 billion in 2023, the Integrated GPU Market size is expected to grow to $40 billion by 2033, with a CAGR of 9.2% from 2024 to 2033. The report comprises various segments and analyzes the trends and factors playing a substantial role in the market. < >< >",0.529,POSITIVE,0.993
2024-11-30,Ramon F. Romero,"Team Builder I Investor I Owner-Operator; Talks about Leadership, Operational Excellence, & Personal Development through the lens of LiFeGPS.","“Life’s greatest gifts often arrive unexpectedly while you’re busy making someone else’s load lighter.”  is a friend amd wise beyond his years. Fortunate to run in the same circles. Reposting his thoughtful take on .    ---  **Enjoyed this?** ♻️ Repost it to your network and follow for more insights on personal growth and emotional intelligence.  followfor more.  Want to understand how your personal & professional purpose align?  Trybe of 10,000+ strong:",0.526,POSITIVE,0.885
2024-11-30,DataVibe Research,250 followers,"𝐂𝐥𝐢𝐜𝐤 𝐡𝐞𝐫𝐞 𝐓𝐨 https://lnkd.in/gTbk4QvU 𝐠𝐞𝐭 𝐰𝐞𝐥𝐥-𝐫𝐞𝐬𝐞𝐚𝐫𝐜𝐡 𝐫𝐞𝐩𝐨𝐫𝐭 The Deep Learning Processor Chip Market is projected to grow significantly from 6.14 Billion in 2024 to 12.6 Billion by 2031, registering a robust CAGR of 12.72% during the forecast period. This growth is driven by increasing demand across key applications, technological advancements, and favorable market dynamics. # &defense#nvidia",0.541,POSITIVE,0.997
2024-11-30,Luis Fernandes (he/him),Senior Research Manager at IDC,I'll be MC'ing the webinar Networking as a driving force of the semiconductor industry in Europe. Join me on December 3 as we'll hear from IDC as well as AMD and Cisco.,0.547,POSITIVE,0.998
2024-11-30,Béatrice Dautzenberg,L'Oréal Global Director of Beauty Tech Services #techforpeople #techforbusiness,"hashtag #TechforRetail, the leading retail  hashtag #tech event in Europe 🚀 gathered this week in Paris 🇫🇷 more than 11 000 visitors. Three L'Oréal leaders ✨ took the stage to share how we're shaping the future of 💄 , more personalized, more inclusive and more responsible with .  📱❤️, Head of Online Beauty Tech Services, dove deep into the power of . Forget simple product info – we're talking fully immersive consumer experiences. Imagine accessing personalized tutorials, exclusive content, and even AR experiences, all with a quick scan. ✨ The future of beauty is at your fingertips. Literally.  💎, Global Deputy GM Carita, reminded everyone that isn't just about products; it's about . She explored how technology can amplify those feelings, creating personalized, memorable experiences that resonate with consumers on a deeper level. It's about connection, not just consumption.  🌱, Group Tech Director of Sustainability and Leader, shared initiatives and explorations to leverage AI/ for sustainability and 💡 to be more frugal with tech.  👏🏻Congratulations to Nathalie, Elise amd Ariane for beeing pioneers to shape the beauty experiences of the future, infused with creativity and responsibility.",0.53,POSITIVE,1.0
2024-11-30,CEL.ro,567 followers,🎮 Custom PC Gaming AMD 7 7800X3D AMD Radeon RX 7800 XT la 9.020 lei 🧰 Carcasa NZXT H6 Flow ▶️ https://cel.ro/s/8xe3 🛠 Serviciu Asamblare Gold ▶️ 🎮 GIGABYTE AMD Radeon RX 7800 XT GAMING OC 16GB + GIGABYTE B650 AORUS ELITE AX V2 DDR5 + SSD Samsung 990 PRO 2TB + GIGABYTE UD750GM PG5 80+ Gold 750W + ARCTIC AC Liquid Freezer III 360 🎮 Diaxxa Pc Gaming ▶️,0.527,POSITIVE,0.986
2024-11-30,Kristii Myers,"Executive Officer, Office Assistant Commissioner, Regulatory Operations, QBCC","I am forever humbled by the wonderful kindness I see in the people and place I work in amd let me tell you why….  What I was reminded of this week is that our colleagues are also our biggest supporters even when you don’t know it.  I hosted a morning tea to raise important funds for National Breast Cancer Foundation and can I tell you how full my heart felt? I can never describe how much the human compassion in my colleagues makes me feel.  We have a few ladies who have had the awful diagnosis of breast cancer but none was more heart breaking for me than than one that I work closely with.  The combined efforts from everyone across the organisation resulted in more than $1400 being raised for the NBCF— absolutely smashing our $500 goal and highlighting the generosity of our people. These funds will go directly toward life-saving breast cancer research, helping to make a tangible difference in the lives of many.  A huge thank you to everyone who participated and donated, showing that we’re not just making a difference in our workplace culture but also contributing to the fight against breast cancer. You can still make a donation.  I will forever advocate for workplace health and wellbeing and am forever grateful for working in an organisation that recognises and supports this .",0.517,POSITIVE,0.996
2024-11-30,Smiti Iyer,"Student at Symbiosis School of International Studies, Pune | Research | Foreign Policy | Cultural Diplomacy | Climate Diplomacy | Korean Studies","As we come to the end of this month, I would like to express my gratitude to The International Academic Forum (IAFOR) for providing me the opportunity to give my presentation at The Korean Conference on Arts amd Humanities (KCAH2024), virtually. My presentation 'Korea's Market Growth of KPOP's Merchandise Trade: Significance of the Research and Development Sector', has highlighted how increase in export of KPOP merchandise has enhanced Korea's Market overall. This rapid increase in the country's market growth strictly requires the establishment of the Research and Development Sector, in order to ensure transparency through reporting and to determine any restrictions imposed on these products domestically and internationally.  I would also like to extend my heartfelt gratitude to the director, deputy director, all the faculties and the administration of the, Pune for their constant support and guidance throughout for my participation in this conference.",0.548,POSITIVE,0.99
2024-11-30,"Nicola Alberto Valente DDS, MS, PhD","Associate Professor and Head, Division of Periodontology presso Università degli Studi di Cagliari","This morning, I had the pleasure of speaking at the Italian Society of Diabetology (SID) and the Association of Medical Diabetologists (AMD) Regional Congress about the bidirectional relationship between diabetes and periodontitis—an important topic that deserves more attention and discussion. I’m thrilled that the presentation sparked great interest and a lively discussion with the diabetologists in the audience. I truly hope this marks the beginning of a fruitful collaboration with the diabetologists of our hospital and the surrounding area. Thank you to the organizers for the opportunity and to everyone who attended for their engagement and insights.",0.516,POSITIVE,0.999
