Date of Article,name,position,text,PTR Sentiment,Flair Sentiment,Flair Score
2024-12-13,Barney Geerligs,On the retraining train,"cont'd 2 of 2 The data pyramid is one of three key principles underpinning work on GR00T.  Moravecs paradox states that machines struggle to perform at things humans find easy.  Team GR00T believes training data is the key to overcoming Moravec. However, the  exabytes of text and video data available to existing models, while  useful base  information, is inadequate for robots to learn proprioception and motor skills.  The pyramid needs to be built out with real robot training data – high value but limited due to time constraints and supplemented with more copious robot simulation data.  Here NVIDIA has been able to utilise clever tools and its titanic compute resource to simulate massive amounts of data in an environment called Omniverse. The importance of simulation is the backbone of the second “Matrix principle”. Generative AI  can create a multiplier effect from a few human based examples to thousands of virtual actions and in different environments, like climbing a flight of stairs.  Agents can then optimise this data in two learning paradigms. Reinforcement learning is an effective method for learning those intuitive motor actions we don’t even think about, rebalancing after a stumble, for example. Those thousands of simulations can also be used in imitation learning, to best mimic human manipulation of various objects and tasks, such as making a cup of coffee. The final core principle is the foundation agent – the idea that one neural network can be used for all humanoid robots, despite physical design differences, for all tasks. Again, mass simulation is what enables putting this principle into practice.   Interestingly the project team found GPT highly proficient at creating and optimising  Python code reward functions for the agent, including very complex actions such as spinning a pen through the fingers of one hand.  Tens of thousands of simulations of an action may not exactly represent the real world, but if generalisation holds the model will be able to learn the nth + 1 simulation in the real world.",0.518,POSITIVE,0.982
2024-12-13,Women's Institute of Management,A Non Profit Women's NGO,"INSPIRE Business Journal The WIM Review Vol. 56 No. 3 (December 2024 - March 2025)  Cover Story: Jensen Huang, NVIDIA is Best Performing Stock in The Last 25 Years  For more information regarding our INSPIRE publication, please emailor.  For online purchase, please click on the link below:",0.548,POSITIVE,0.952
2024-12-13,Geovanny Quintero,Director de ventas en Kei México,Grandes descuentos en la marca Asus. | Y más ofertas Kei México Tarjeta de video Asus NVIDIA con súper precio. Cotiza con nosotros: México 56 1126 0667 Oficina Querétaro: Tel. 442 719 3475 / Ext.106 Sucursal Monterrey: Tel. 81 2094 5052 / Ext.360,0.506,POSITIVE,0.993
2024-12-13,Yaning Chin,Experienced Senior AI Research Scientist at NVIDIA | Driving Cutting-Edge AI Innovations | Leveraging Deep Learning to Revolutionize Technology,History of Nvidia: From 3D Graphics Pioneer to AI Powerhouse hashtag  hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag,0.529,POSITIVE,1.0
2024-12-13,Paulina Rodriguez,Director de ventas en Kei MEXICO,Grandes descuentos en la marca Asus. | Y más ofertas Kei México Tarjeta de video Asus NVIDIA con súper precio. Cotiza con nosotros: México 56 1126 0667 Oficina Querétaro: Tel. 442 719 3475 / Ext.106 Sucursal Monterrey: Tel. 81 2094 5052 / Ext.360,0.506,POSITIVE,0.993
2024-12-13,何京,英伟达 - social media manager,"💻💡 Step into the future with RTX AI PCs!  Whether you're a creator, gamer, or just love tech, these PCs are built for you. 🚀  Check out the latest blog to see which one is right for you",0.526,POSITIVE,0.997
2024-12-13,Dr.Teerapon (Dr.Yut) Tanomsakyut,Chief of Strategic Intelligence and Communication,"Jensen Huang, CEO and founder of NVIDIA, made a significant visit to Thailand on December 3-4, 2024, marking a major step forward in the country's artificial intelligence development plans.",0.542,POSITIVE,0.977
2024-12-13,Kei México,124 followers,Grandes descuentos en la marca Asus. | Y más ofertas Kei México Tarjeta de video Asus NVIDIA con súper precio. Cotiza con nosotros: México 56 1126 0667 Oficina Querétaro: Tel. 442 719 3475 / Ext.106 Sucursal Monterrey: Tel. 81 2094 5052 / Ext.360,0.506,POSITIVE,0.993
2024-12-13,MarketFlow,397 followers,𝐂𝐥𝐢𝐜𝐤 𝐡𝐞𝐫𝐞 𝐓𝐨 https://lnkd.in/gfng86vT 𝐠𝐞𝐭 𝐰𝐞𝐥𝐥-𝐫𝐞𝐬𝐞𝐚𝐫𝐜𝐡 𝐫𝐞𝐩𝐨𝐫𝐭  hashtag #4kmediastreamingdevicemarket  hashtag #4k  hashtag #media  hashtag #streaming  hashtag #device  hashtag <li>applicationii<li>applicationiii<li>applicationiv <li>streamingstick # # # # # # # # # #,0.501,POSITIVE,0.944
2024-12-13,UrbanEmporium,155 followers,𝐂𝐥𝐢𝐜𝐤 𝐡𝐞𝐫𝐞 𝐓𝐨 https://lnkd.in/g8zkHKUV 𝐠𝐞𝐭 𝐰𝐞𝐥𝐥-𝐫𝐞𝐬𝐞𝐚𝐫𝐜𝐡 𝐫𝐞𝐩𝐨𝐫𝐭  hashtag #overtheair  hashtag #ota updatesmarket  hashtag #over  hashtag #the  hashtag #air #  hashtag #ota  hashtag #updates  hashtag #overtheair  hashtag #otaupdatesmarketsize updatesmarketshare updatesmarketforecast (tcu)<li>electroniccontrolunit(ecu)<li>infotainment<li>safety&security -the-air(fota)<li>softwareover-the-air(sota) # # # # # # # # # # #,0.502,NEGATIVE,0.746
2024-12-13,何京,英伟达 - social media manager,nan,nan,nan,nan
2024-12-13,VibeCraft,156 followers,𝐂𝐥𝐢𝐜𝐤 𝐡𝐞𝐫𝐞 𝐓𝐨 https://lnkd.in/e-cp58Th 𝐠𝐞𝐭 𝐰𝐞𝐥𝐥-𝐫𝐞𝐬𝐞𝐚𝐫𝐜𝐡 𝐫𝐞𝐩𝐨𝐫𝐭  hashtag #aiapplicationspecificintegratedcircuit  hashtag #asic market  hashtag #ai  hashtag #application  hashtag #specific  hashtag #integrated  hashtag # marketsize marketshare marketforecast (sr)<li>knowledgegraph(kg)<li>naturallanguageprocessing(nlp)<li>computervision(cv)<li>others <li>analogcircuits<li>hybridcircuits # # # # # # # # # # # #,0.515,POSITIVE,0.924
2024-12-13,VisionnerNest,321 followers,𝐂𝐥𝐢𝐜𝐤 𝐡𝐞𝐫𝐞 𝐓𝐨 https://lnkd.in/eNgUemru 𝐠𝐞𝐭 𝐰𝐞𝐥𝐥-𝐫𝐞𝐬𝐞𝐚𝐫𝐜𝐡 𝐫𝐞𝐩𝐨𝐫𝐭  hashtag #aiinvehiclesurveillancemarket  hashtag #ai  hashtag #invehicle  hashtag #surveillance  hashtag <li>networksecurity<li>networkoptimization<li>self-diagnostics<li>virtualassistance<li>others <li>naturallanguageprocessing # # # # # # # # ## # #,0.509,POSITIVE,0.822
2024-12-13,LuxeLaunch,144 followers,𝐂𝐥𝐢𝐜𝐤 𝐡𝐞𝐫𝐞 𝐓𝐨 https://lnkd.in/gTa3fctQ 𝐠𝐞𝐭 𝐰𝐞𝐥𝐥-𝐫𝐞𝐬𝐞𝐚𝐫𝐜𝐡 𝐫𝐞𝐩𝐨𝐫𝐭  hashtag #drogueparachutesmarket  hashtag #drogue  hashtag #parachutes  hashtag #drogueparachutesmarketsize  hashtag <li>automotiveoem<li>others <li>trucksimulator<li>bussimulator<li>others .v # # # # # # # # # # # # #,0.501,POSITIVE,0.906
2024-12-13,Daniel Muñoz,"Director general en Kei México, Somos Distribuidores De Tecnología Para Empresas",Grandes descuentos en la marca Asus. | Y más ofertas Kei México Tarjeta de video Asus NVIDIA con súper precio. Cotiza con nosotros: México 56 1126 0667 Oficina Querétaro: Tel. 442 719 3475 / Ext.106 Sucursal Monterrey: Tel. 81 2094 5052 / Ext.360,0.506,POSITIVE,0.993
2024-12-13,何京,英伟达 - social media manager,"Vay, a Berlin-based provider of automotive-grade teledriving technology, provides an alternative approach to  hashtag #autonomousdriving built on the NVIDIA DRIVE AGX centralized compute platform. Learn more.",0.537,POSITIVE,0.91
2024-12-13,Barney Geerligs,On the retraining train,"1 of 2 Agents and models - we’re not talking Bond movies here, rather agentic applications using large language models (LLMs). In tandem, these two hot topics offer us all the pinky promise and furrowed-brow worry of increasing automation and autonomous decision making, based primarily on natural language prompting. If you are curious about this burgeoning area, I can thoroughly recommend the free  LLM and Agents course currently offered by UC Berkeley RDI. Things I really like about the course (apart from being a freebie) ·       An “AI A-list” of weekly guest speakers kindly sharing their knowledge and practical experience and insights into the sprawling and rapidly developing field of agentic AI ·       Optionality around participation – pop in to a recorded guest lecture or go for full ninja certification by completing quizzes, labs and hackathon. ·       Engaging content, including fun real-world labs that require a basic level of Python understanding. Now, in the interests of full disclosure, one of the course requirements is to summarise and post one of the guest speaker’s lectures. I’ll go with Jim Fan’s fascinating presentation of his team’s work into robotics at NVIDIA. The moonshot ambition is to build a foundational model (cutely named GR00T)  for humanoid robots, creating an embodied AI brain enabling robots to perceive, react and perform actions as we do. The scale of the challenge is immense, dwarfing the size and complexity of LLMs, such as ChatGPT. Why make robots in our own image, when specialised robots may perform specific tasks better? One aspect is social, we feel more comfortable in the presence of machines like us.  Another reason is practical, our built environments are purposed for our human form, so humanoid robots will fit in well.  Of course, money is a key motivator too, the economic opportunity of a humanoid workforce is revolutionary.  The risk of ensuing  mass unemployment is a definite worry point for us biological humans, although, breezily,  Jim Fan skips this threat. GR00T aims to be a “specialised generalist” – providing the foundation for humanoid robots to become domain experts. Jim Fan draws the analogy of an LLM becoming special purpose (in coding, for example) after prompting, distillation and finetuning.  He maintains that history is on the side of the specialised generalist, being in the long run, cheaper and easier to maintain than an array of specialist applications, each with their own production pipeline.",0.514,POSITIVE,0.998
2024-12-13,Indonesia Artificial Intelligence Hub,16 followers,"Nvidia memilih Vietnam sebagai pusat pengembangan AI di Asia Tenggara, meninggalkan pertanyaan besar: Kenapa bukan Indonesia? 🇻🇳🤔 Dengan kebijakan proaktif, insentif pajak, ekosistem startup yang dinamis, dan kolaborasi erat dengan universitas, Vietnam berhasil menarik minat Nvidia dan perusahaan global lainnya. Bahkan, Nvidia mengakuisisi VinBrain, startup AI kesehatan asal Vietnam, sebagai bagian dari strategi ekspansinya.  Sementara itu, Indonesia menghadapi tantangan birokrasi yang rumit, infrastruktur digital yang belum merata, dan kurangnya SDM berkualitas di bidang AI. Bagaimana Indonesia bisa bersaing?",0.521,POSITIVE,0.607
2024-12-13,Manoj Phad,"Attended Yogeshwari Mahavidyalaya, Ambajogai.",please help me sir I have 20 million dollar help my bank account number is 38925253698 and IFSC code SBIN0021332 maharashtra India I have money for dairy industry start up please help me sir I am 68k tweets sends no anyone response me sir I beg you 🙏,0.526,NEGATIVE,0.998
2024-12-13,John Franz,Mechanical and Thermal Architect at NVIDIA,"Just finished my first visit to Nvidia Santa Clara. What an incredible facility. Also a talented and hard working team I have the pleasure to work with.  This trip also allowed me the honor to present at NTECH, an annual internal engineering conference. Thanks for the support of my co-authors Tahir Cader, Boaz Atias, Elad Mentovich, Ella Sanders, Isabelle Cestier, Henry Pang, David Mohr.  Looking forward to a return visit next year.",0.541,POSITIVE,0.999
2024-12-14,Valério Mateus,Services & Solutions General Manager LATAM - Lenovo/Motorola,"As últimas semanas foram especialmente animadas aqui na Lenovo! Bem ao estilo da F1, estamos acelerando nossa atuação naa América Latina! A vontade de compartilhar tudo que estamos fazendo de mais avançado é imensa, e aproveitamos cada oportunidade para mostrar isso pra todo mundo. E se você acha que fazemos tudo isso para fechar mais negócios, você não está errado, mas é também, e principalmente, porque aqui na Lenovo somos apaixonados por tecnologia!  No final de outubro estávamos no México, mostrando nossa abordagem de adoção de soluções de AI, junto com nossa grande parceira Nvidia. Do México fui para a China, onde tive o imenso prazer de encontrar um grupo de executivos brasileiros, alunos da Saint Paul, que faziam uma viagem educacional por lá. Foi algo mágico mostrar nosso Centro de Inovação em Beijing para tantas pessoas do Brasil, e tão longe de casa. Acho que fiz bons novos amigos por lá!  De volta ao Brasil foi a vez de fazer aqui o mesmo evento de AI junto com a Nvidia. Clientes das maiores empresas do Brasil presentes, e subindo ao palco para discutir a abordagem de adoção de AI da Lenovo. E tivemos também o nosso Tech World Brazil, onde mostramos pro mundo o que temos de mais avançado. E pra completar, Grande Prêmio Lenovo de F1 em São Paulo, só quem esteve por lá para entender como foi legal tudo aquilo. A foto do Lewis Hamilton, no carro do Senna, com o logo da Lenovo por trás, ficou para a história.  De São Paulo para Raleigh, para falar para nosso time interno sobre o portfólio de Soluções e Serviços! E aproveitei para assistir um jogo de hóquei, pela primeira vez na vida, torcendo para o Carolina Hurricanes dentro do Lenovo Center, a arena de Raleigh.  Voltando de US, direto do aeroporto para nosso evento com a DreamWorks, nosso cliente de muitos anos, para falar de como a Lenovo apoia a DreamWorks na criação de suas animações espetaculares! E no fim de semana, enchemos nada menos do que quatro salas de cinema com nossos clientes/amigos e suas famílias para assistir o filme “Robo Selvagem”, renderizado com tecnologia Lenovo!  E você acha que acabou!? Que nada, semana passada estivemos ainda na Colombia fazendo mais um Solutions Day junto com a Nvidia, em um circuito em Bogotá para mostrar como é rápido implementar uma solução de AI com a Lenovo!  Wow! Parece muita coisa? Estamos só começando...",0.509,POSITIVE,0.999
